YEAR,MONTH,GEO,VALUE
1996,1,"Greater Sudbury, Ontario",88.2
1996,1,"Greater Sudbury, Ontario",80.2
1996,1,Prairie Region,38.7
1996,1,Prairie Region,39.5
1996,1,Prairie Region,38.1
1996,1,Manitoba,42.2
1996,1,Manitoba,45.4
1996,1,Manitoba,34.8
1996,1,"Winnipeg, Manitoba",42.2
1996,1,"Winnipeg, Manitoba",45.4
1996,1,"Winnipeg, Manitoba",34.8
1996,1,Saskatchewan,37.6
1996,1,Saskatchewan,38.3
1996,1,Saskatchewan,36
1996,1,"Regina, Saskatchewan",32.3
1996,1,"Regina, Saskatchewan",32.7
1996,1,"Regina, Saskatchewan",31.7
1996,1,"Saskatoon, Saskatchewan",42.2
1996,1,"Saskatoon, Saskatchewan",43.6
1996,1,"Saskatoon, Saskatchewan",39
1996,1,Alberta,38.6
1996,1,Alberta,39.1
1996,1,Alberta,38.5
1996,1,"Calgary, Alberta",34.3
1996,1,"Calgary, Alberta",34.1
1996,1,"Calgary, Alberta",35.5
1996,1,"Edmonton, Alberta",46.2
1996,1,"Edmonton, Alberta",48.1
1996,1,"Edmonton, Alberta",43.3
1996,1,British Columbia,87.3
1996,1,British Columbia,89.7
1996,1,British Columbia,86.3
1996,1,"Vancouver, British Columbia",85.8
1996,1,"Vancouver, British Columbia",86.3
1996,1,"Vancouver, British Columbia",89.5
1996,1,"Victoria, British Columbia",102.5
1996,1,"Victoria, British Columbia",132.6
1996,1,"Victoria, British Columbia",67.3
1996,2,Canada,55.4
1996,2,Canada,51
1996,2,Canada,66.4
1996,2,Atlantic Region,62.7
1996,2,Atlantic Region,64
1996,2,Atlantic Region,57.9
1996,2,Newfoundland and Labrador,49.7
1996,2,Newfoundland and Labrador,51.1
1996,2,Newfoundland and Labrador,46.2
1996,2,"St. John's, Newfoundland and Labrador",49.7
1996,2,"St. John's, Newfoundland and Labrador",51.1
1996,2,"St. John's, Newfoundland and Labrador",46.2
1996,2,Prince Edward Island,82
1996,2,Prince Edward Island,87.7
1996,2,Prince Edward Island,59.5
1996,2,"Charlottetown, Prince Edward Island",82
1996,2,"Charlottetown, Prince Edward Island",87.7
1996,2,"Charlottetown, Prince Edward Island",59.5
1996,2,Nova Scotia,61.8
1996,2,Nova Scotia,60.2
1996,2,Nova Scotia,65.6
1996,2,"Halifax, Nova Scotia",61.8
1996,2,"Halifax, Nova Scotia",60.2
1996,2,"Halifax, Nova Scotia",65.6
1996,2,New Brunswick,82.8
1996,2,New Brunswick,84
1996,2,New Brunswick,80.4
1996,2,"Saint John, Fredericton, and Moncton, New Brunswick",82.8
1996,2,"Saint John, Fredericton, and Moncton, New Brunswick",84
1996,2,"Saint John, Fredericton, and Moncton, New Brunswick",80.4
1996,2,Quebec,54.6
1996,2,Quebec,55.5
1996,2,Quebec,53
1996,2,"Québec, Quebec",56.7
1996,2,"Québec, Quebec",62.3
1996,2,"Québec, Quebec",46.1
1996,2,"Montréal, Quebec",54.2
1996,2,"Montréal, Quebec",54.2
1996,2,"Montréal, Quebec",55
1996,2,Ontario,52.9
1996,2,Ontario,44.1
1996,2,Ontario,77.7
1996,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",53.6
1996,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",49.3
1996,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",78.1
1996,2,"Toronto, Ontario",50.1
1996,2,"Toronto, Ontario",39.6
1996,2,"Toronto, Ontario",77.3
1996,2,"Hamilton, Ontario",53.8
1996,2,"Hamilton, Ontario",46
1996,2,"Hamilton, Ontario",74.5
1996,2,"St. Catharines-Niagara, Ontario",52.9
1996,2,"St. Catharines-Niagara, Ontario",47.4
1996,2,"St. Catharines-Niagara, Ontario",69.7
1996,2,"Kitchener-Cambridge-Waterloo, Ontario",60.1
1996,2,"Kitchener-Cambridge-Waterloo, Ontario",52.6
1996,2,"Kitchener-Cambridge-Waterloo, Ontario",83.3
1996,2,"London, Ontario",60
1996,2,"London, Ontario",53.3
1996,2,"London, Ontario",90.4
1996,2,"Windsor, Ontario",87.7
1996,2,"Windsor, Ontario",88.8
1996,2,"Windsor, Ontario",85.3
1996,2,"Greater Sudbury, Ontario",86.3
1996,2,"Greater Sudbury, Ontario",88.2
1996,2,"Greater Sudbury, Ontario",80.2
1996,2,Prairie Region,38.7
1996,2,Prairie Region,39.5
1996,2,Prairie Region,38.1
1996,2,Manitoba,42.3
1996,2,Manitoba,45.5
1996,2,Manitoba,34.8
1996,2,"Winnipeg, Manitoba",42.3
1996,2,"Winnipeg, Manitoba",45.5
1996,2,"Winnipeg, Manitoba",34.8
1996,2,Saskatchewan,37.7
1996,2,Saskatchewan,38.3
1996,2,Saskatchewan,36
1996,2,"Regina, Saskatchewan",32.3
1996,2,"Regina, Saskatchewan",32.7
1996,2,"Regina, Saskatchewan",31.7
1996,2,"Saskatoon, Saskatchewan",42.2
1996,2,"Saskatoon, Saskatchewan",43.6
1996,2,"Saskatoon, Saskatchewan",39
1996,2,Alberta,38.6
1996,2,Alberta,39
1996,2,Alberta,38.5
1996,2,"Calgary, Alberta",34.3
1996,2,"Calgary, Alberta",34.1
1996,2,"Calgary, Alberta",35.5
1996,2,"Edmonton, Alberta",46.1
1996,2,"Edmonton, Alberta",48
1996,2,"Edmonton, Alberta",43.4
1996,2,British Columbia,87
1996,2,British Columbia,89.1
1996,2,British Columbia,86.2
1996,2,"Vancouver, British Columbia",85.5
1996,2,"Vancouver, British Columbia",85.7
1996,2,"Vancouver, British Columbia",89.5
1996,2,"Victoria, British Columbia",102
1996,2,"Victoria, British Columbia",131.8
1996,2,"Victoria, British Columbia",66.3
1996,3,Canada,55.3
1996,3,Canada,50.9
1996,3,Canada,66.3
1996,3,Atlantic Region,62.6
1996,3,Atlantic Region,63.8
1996,3,Atlantic Region,58
1996,3,Newfoundland and Labrador,49.6
1996,3,Newfoundland and Labrador,50.9
1996,3,Newfoundland and Labrador,46.2
1996,3,"St. John's, Newfoundland and Labrador",49.6
1996,3,"St. John's, Newfoundland and Labrador",50.9
1996,3,"St. John's, Newfoundland and Labrador",46.2
1996,3,Prince Edward Island,83
1996,3,Prince Edward Island,88.5
1996,3,Prince Edward Island,60.9
1996,3,"Charlottetown, Prince Edward Island",83
1996,3,"Charlottetown, Prince Edward Island",88.5
1996,3,"Charlottetown, Prince Edward Island",60.9
1996,3,Nova Scotia,61.5
1996,3,Nova Scotia,60
1996,3,Nova Scotia,65.6
1996,3,"Halifax, Nova Scotia",61.5
1996,3,"Halifax, Nova Scotia",60
1996,3,"Halifax, Nova Scotia",65.6
1996,3,New Brunswick,82.7
1996,3,New Brunswick,83.9
1996,3,New Brunswick,80.4
1996,3,"Saint John, Fredericton, and Moncton, New Brunswick",82.7
1996,3,"Saint John, Fredericton, and Moncton, New Brunswick",83.9
1996,3,"Saint John, Fredericton, and Moncton, New Brunswick",80.4
1996,3,Quebec,54.5
1996,3,Quebec,55.5
1996,3,Quebec,52.8
1996,3,"Québec, Quebec",56
1996,3,"Québec, Quebec",61.6
1996,3,"Québec, Quebec",45.2
1996,3,"Montréal, Quebec",54.3
1996,3,"Montréal, Quebec",54.4
1996,3,"Montréal, Quebec",55
1996,3,Ontario,53
1996,3,Ontario,44.2
1996,3,Ontario,77.7
1996,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",53.7
1996,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",49.5
1996,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",78.1
1996,3,"Toronto, Ontario",50.2
1996,3,"Toronto, Ontario",39.7
1996,3,"Toronto, Ontario",77.3
1996,3,"Hamilton, Ontario",54
1996,3,"Hamilton, Ontario",46.2
1996,3,"Hamilton, Ontario",74.5
1996,3,"St. Catharines-Niagara, Ontario",52.9
1996,3,"St. Catharines-Niagara, Ontario",47.4
1996,3,"St. Catharines-Niagara, Ontario",69.7
1996,3,"Kitchener-Cambridge-Waterloo, Ontario",60.1
1996,3,"Kitchener-Cambridge-Waterloo, Ontario",52.6
1996,3,"Kitchener-Cambridge-Waterloo, Ontario",83.3
1996,3,"London, Ontario",60
1996,3,"London, Ontario",53.3
1996,3,"London, Ontario",90.4
1996,3,"Windsor, Ontario",87.7
1996,3,"Windsor, Ontario",88.8
1996,3,"Windsor, Ontario",85.3
1996,3,"Greater Sudbury, Ontario",86.3
1996,3,"Greater Sudbury, Ontario",88.2
1996,3,"Greater Sudbury, Ontario",80.2
1996,3,Prairie Region,38.7
1996,3,Prairie Region,39.5
1996,3,Prairie Region,38.1
1996,3,Manitoba,42.3
1996,3,Manitoba,45.5
1996,3,Manitoba,34.9
1996,3,"Winnipeg, Manitoba",42.3
1996,3,"Winnipeg, Manitoba",45.5
1996,3,"Winnipeg, Manitoba",34.9
1996,3,Saskatchewan,37.8
1996,3,Saskatchewan,38.5
1996,3,Saskatchewan,36
1996,3,"Regina, Saskatchewan",32.4
1996,3,"Regina, Saskatchewan",32.7
1996,3,"Regina, Saskatchewan",31.7
1996,3,"Saskatoon, Saskatchewan",42.5
1996,3,"Saskatoon, Saskatchewan",43.8
1996,3,"Saskatoon, Saskatchewan",39
1996,3,Alberta,38.6
1996,3,Alberta,39
1996,3,Alberta,38.5
1996,3,"Calgary, Alberta",34.2
1996,3,"Calgary, Alberta",34
1996,3,"Calgary, Alberta",35.5
1996,3,"Edmonton, Alberta",46.2
1996,3,"Edmonton, Alberta",48.2
1996,3,"Edmonton, Alberta",43.3
1996,3,British Columbia,86.2
1996,3,British Columbia,88
1996,3,British Columbia,86.1
1996,3,"Vancouver, British Columbia",84.7
1996,3,"Vancouver, British Columbia",84.6
1996,3,"Vancouver, British Columbia",89.3
1996,3,"Victoria, British Columbia",101.7
1996,3,"Victoria, British Columbia",131.4
1996,3,"Victoria, British Columbia",66.3
1996,4,Canada,55.1
1996,4,Canada,50.6
1996,4,Canada,66.3
1996,4,Atlantic Region,62.6
1996,4,Atlantic Region,63.8
1996,4,Atlantic Region,58
1996,4,Newfoundland and Labrador,49.6
1996,4,Newfoundland and Labrador,50.9
1996,4,Newfoundland and Labrador,46.2
1996,4,"St. John's, Newfoundland and Labrador",49.6
1996,4,"St. John's, Newfoundland and Labrador",50.9
1996,4,"St. John's, Newfoundland and Labrador",46.2
1996,4,Prince Edward Island,82.7
1996,4,Prince Edward Island,87.9
1996,4,Prince Edward Island,61.2
1996,4,"Charlottetown, Prince Edward Island",82.7
1996,4,"Charlottetown, Prince Edward Island",87.9
1996,4,"Charlottetown, Prince Edward Island",61.2
1996,4,Nova Scotia,61.7
1996,4,Nova Scotia,60.1
1996,4,Nova Scotia,65.6
1996,4,"Halifax, Nova Scotia",61.7
1996,4,"Halifax, Nova Scotia",60.1
1996,4,"Halifax, Nova Scotia",65.6
1996,4,New Brunswick,82.6
1996,4,New Brunswick,83.8
1996,4,New Brunswick,80.4
1996,4,"Saint John, Fredericton, and Moncton, New Brunswick",82.6
1996,4,"Saint John, Fredericton, and Moncton, New Brunswick",83.8
1996,4,"Saint John, Fredericton, and Moncton, New Brunswick",80.4
1996,4,Quebec,54.5
1996,4,Quebec,55.3
1996,4,Quebec,52.7
1996,4,"Québec, Quebec",55.7
1996,4,"Québec, Quebec",61.4
1996,4,"Québec, Quebec",45.1
1996,4,"Montréal, Quebec",54.2
1996,4,"Montréal, Quebec",54.2
1996,4,"Montréal, Quebec",55
1996,4,Ontario,52.8
1996,4,Ontario,44
1996,4,Ontario,77.7
1996,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",53.3
1996,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",49
1996,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",78.1
1996,4,"Toronto, Ontario",50
1996,4,"Toronto, Ontario",39.5
1996,4,"Toronto, Ontario",77.3
1996,4,"Hamilton, Ontario",54.1
1996,4,"Hamilton, Ontario",46.4
1996,4,"Hamilton, Ontario",74.5
1996,4,"St. Catharines-Niagara, Ontario",52.9
1996,4,"St. Catharines-Niagara, Ontario",47.4
1996,4,"St. Catharines-Niagara, Ontario",69.7
1996,4,"Kitchener-Cambridge-Waterloo, Ontario",60
1996,4,"Kitchener-Cambridge-Waterloo, Ontario",52.5
1996,4,"Kitchener-Cambridge-Waterloo, Ontario",83.3
1996,4,"London, Ontario",60
1996,4,"London, Ontario",53.3
1996,4,"London, Ontario",90.4
1996,4,"Windsor, Ontario",87.7
1996,4,"Windsor, Ontario",88.8
1996,4,"Windsor, Ontario",85.3
1996,4,"Greater Sudbury, Ontario",86.3
1996,4,"Greater Sudbury, Ontario",88.2
1996,4,"Greater Sudbury, Ontario",80.2
1996,4,Prairie Region,38.8
1996,4,Prairie Region,39.5
1996,4,Prairie Region,38.1
1996,4,Manitoba,42.4
1996,4,Manitoba,45.5
1996,4,Manitoba,35.1
1996,4,"Winnipeg, Manitoba",42.4
1996,4,"Winnipeg, Manitoba",45.5
1996,4,"Winnipeg, Manitoba",35.1
1996,4,Saskatchewan,37.8
1996,4,Saskatchewan,38.5
1996,4,Saskatchewan,36
1996,4,"Regina, Saskatchewan",32.4
1996,4,"Regina, Saskatchewan",32.7
1996,4,"Regina, Saskatchewan",31.7
1996,4,"Saskatoon, Saskatchewan",42.5
1996,4,"Saskatoon, Saskatchewan",43.9
1996,4,"Saskatoon, Saskatchewan",39
1996,4,Alberta,38.6
1996,4,Alberta,39.1
1996,4,Alberta,38.5
1996,4,"Calgary, Alberta",34.3
1996,4,"Calgary, Alberta",34.1
1996,4,"Calgary, Alberta",35.5
1996,4,"Edmonton, Alberta",46.2
1996,4,"Edmonton, Alberta",48.2
1996,4,"Edmonton, Alberta",43.3
1996,4,British Columbia,85.3
1996,4,British Columbia,86.4
1996,4,British Columbia,85.9
1996,4,"Vancouver, British Columbia",83.6
1996,4,"Vancouver, British Columbia",82.9
1996,4,"Vancouver, British Columbia",89.2
1996,4,"Victoria, British Columbia",101.4
1996,4,"Victoria, British Columbia",130.8
1996,4,"Victoria, British Columbia",66.5
1996,5,Canada,55
1996,5,Canada,50.5
1996,5,Canada,66.3
1996,5,Atlantic Region,62.6
1996,5,Atlantic Region,63.8
1996,5,Atlantic Region,58
1996,5,Newfoundland and Labrador,49.4
1996,5,Newfoundland and Labrador,50.7
1996,5,Newfoundland and Labrador,46.2
1996,5,"St. John's, Newfoundland and Labrador",49.4
1996,5,"St. John's, Newfoundland and Labrador",50.7
1996,5,"St. John's, Newfoundland and Labrador",46.2
1996,5,Prince Edward Island,82.7
1996,5,Prince Edward Island,87.9
1996,5,Prince Edward Island,61.2
1996,5,"Charlottetown, Prince Edward Island",82.7
1996,5,"Charlottetown, Prince Edward Island",87.9
1996,5,"Charlottetown, Prince Edward Island",61.2
1996,5,Nova Scotia,61.8
1996,5,Nova Scotia,60.3
1996,5,Nova Scotia,65.6
1996,5,"Halifax, Nova Scotia",61.8
1996,5,"Halifax, Nova Scotia",60.3
1996,5,"Halifax, Nova Scotia",65.6
1996,5,New Brunswick,82.1
1996,5,New Brunswick,83
1996,5,New Brunswick,80.4
1996,5,"Saint John, Fredericton, and Moncton, New Brunswick",82.1
1996,5,"Saint John, Fredericton, and Moncton, New Brunswick",83
1996,5,"Saint John, Fredericton, and Moncton, New Brunswick",80.4
1996,5,Quebec,54.5
1996,5,Quebec,55.4
1996,5,Quebec,52.6
1996,5,"Québec, Quebec",55.4
1996,5,"Québec, Quebec",61.4
1996,5,"Québec, Quebec",43.8
1996,5,"Montréal, Quebec",54.4
1996,5,"Montréal, Quebec",54.4
1996,5,"Montréal, Quebec",55.4
1996,5,Ontario,52.7
1996,5,Ontario,43.9
1996,5,Ontario,77.5
1996,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",53.5
1996,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",49.3
1996,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",77.8
1996,5,"Toronto, Ontario",49.9
1996,5,"Toronto, Ontario",39.4
1996,5,"Toronto, Ontario",77.2
1996,5,"Hamilton, Ontario",53.8
1996,5,"Hamilton, Ontario",46
1996,5,"Hamilton, Ontario",74.5
1996,5,"St. Catharines-Niagara, Ontario",52.9
1996,5,"St. Catharines-Niagara, Ontario",47.2
1996,5,"St. Catharines-Niagara, Ontario",70.6
1996,5,"Kitchener-Cambridge-Waterloo, Ontario",59.8
1996,5,"Kitchener-Cambridge-Waterloo, Ontario",52.4
1996,5,"Kitchener-Cambridge-Waterloo, Ontario",83.3
1996,5,"London, Ontario",60
1996,5,"London, Ontario",53.3
1996,5,"London, Ontario",90.4
1996,5,"Windsor, Ontario",87.7
1996,5,"Windsor, Ontario",88.8
1996,5,"Windsor, Ontario",85.3
1996,5,"Greater Sudbury, Ontario",86.2
1996,5,"Greater Sudbury, Ontario",88.1
1996,5,"Greater Sudbury, Ontario",80.2
1996,5,Prairie Region,38.7
1996,5,Prairie Region,39.5
1996,5,Prairie Region,38
1996,5,Manitoba,42.5
1996,5,Manitoba,45.6
1996,5,Manitoba,35.1
1996,5,"Winnipeg, Manitoba",42.5
1996,5,"Winnipeg, Manitoba",45.6
1996,5,"Winnipeg, Manitoba",35.1
1996,5,Saskatchewan,37.9
1996,5,Saskatchewan,38.6
1996,5,Saskatchewan,36
1996,5,"Regina, Saskatchewan",32.5
1996,5,"Regina, Saskatchewan",33
1996,5,"Regina, Saskatchewan",31.7
1996,5,"Saskatoon, Saskatchewan",42.5
1996,5,"Saskatoon, Saskatchewan",43.9
1996,5,"Saskatoon, Saskatchewan",39
1996,5,Alberta,38.5
1996,5,Alberta,39
1996,5,Alberta,38.4
1996,5,"Calgary, Alberta",34.3
1996,5,"Calgary, Alberta",34.1
1996,5,"Calgary, Alberta",35.5
1996,5,"Edmonton, Alberta",45.9
1996,5,"Edmonton, Alberta",48
1996,5,"Edmonton, Alberta",42.8
1996,5,British Columbia,85.1
1996,5,British Columbia,86
1996,5,British Columbia,86.2
1996,5,"Vancouver, British Columbia",83.5
1996,5,"Vancouver, British Columbia",82.6
1996,5,"Vancouver, British Columbia",89.4
1996,5,"Victoria, British Columbia",100.8
1996,5,"Victoria, British Columbia",129.6
1996,5,"Victoria, British Columbia",66.5
1996,6,Canada,55.1
1996,6,Canada,50.6
1996,6,Canada,66.3
1996,6,Atlantic Region,62.8
1996,6,Atlantic Region,64
1996,6,Atlantic Region,58
1996,6,Newfoundland and Labrador,49.4
1996,6,Newfoundland and Labrador,50.7
1996,6,Newfoundland and Labrador,46.2
1996,6,"St. John's, Newfoundland and Labrador",49.4
1996,6,"St. John's, Newfoundland and Labrador",50.7
1996,6,"St. John's, Newfoundland and Labrador",46.2
1996,6,Prince Edward Island,83.2
1996,6,Prince Edward Island,88.5
1996,6,Prince Edward Island,61.2
1996,6,"Charlottetown, Prince Edward Island",83.2
1996,6,"Charlottetown, Prince Edward Island",88.5
1996,6,"Charlottetown, Prince Edward Island",61.2
1996,6,Nova Scotia,61.9
1996,6,Nova Scotia,60.6
1996,6,Nova Scotia,65.6
1996,6,"Halifax, Nova Scotia",61.9
1996,6,"Halifax, Nova Scotia",60.6
1996,6,"Halifax, Nova Scotia",65.6
1996,6,New Brunswick,82.3
1996,6,New Brunswick,83.3
1996,6,New Brunswick,80.4
1996,6,"Saint John, Fredericton, and Moncton, New Brunswick",82.3
1996,6,"Saint John, Fredericton, and Moncton, New Brunswick",83.3
1996,6,"Saint John, Fredericton, and Moncton, New Brunswick",80.4
1996,6,Quebec,54.7
1996,6,Quebec,55.7
1996,6,Quebec,52.6
1996,6,"Québec, Quebec",55.4
1996,6,"Québec, Quebec",61.4
1996,6,"Québec, Quebec",43.8
1996,6,"Montréal, Quebec",54.6
1996,6,"Montréal, Quebec",54.7
1996,6,"Montréal, Quebec",55.4
1996,6,Ontario,52.8
1996,6,Ontario,43.9
1996,6,Ontario,77.5
1996,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",53.3
1996,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",49.1
1996,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",77.8
1996,6,"Toronto, Ontario",50
1996,6,"Toronto, Ontario",39.5
1996,6,"Toronto, Ontario",77.2
1996,6,"Hamilton, Ontario",53.8
1996,6,"Hamilton, Ontario",46
1996,6,"Hamilton, Ontario",74.5
1996,6,"St. Catharines-Niagara, Ontario",52.9
1996,6,"St. Catharines-Niagara, Ontario",47.1
1996,6,"St. Catharines-Niagara, Ontario",70.6
1996,6,"Kitchener-Cambridge-Waterloo, Ontario",59.8
1996,6,"Kitchener-Cambridge-Waterloo, Ontario",52.3
1996,6,"Kitchener-Cambridge-Waterloo, Ontario",83.3
1996,6,"London, Ontario",60
1996,6,"London, Ontario",53.3
1996,6,"London, Ontario",90.4
1996,6,"Windsor, Ontario",87.7
1996,6,"Windsor, Ontario",88.8
1996,6,"Windsor, Ontario",85.3
1996,6,"Greater Sudbury, Ontario",86.2
1996,6,"Greater Sudbury, Ontario",88.1
1996,6,"Greater Sudbury, Ontario",80.2
1996,6,Prairie Region,38.9
1996,6,Prairie Region,39.7
1996,6,Prairie Region,38
1996,6,Manitoba,42.6
1996,6,Manitoba,45.7
1996,6,Manitoba,35.1
1996,6,"Winnipeg, Manitoba",42.6
1996,6,"Winnipeg, Manitoba",45.7
1996,6,"Winnipeg, Manitoba",35.1
1996,6,Saskatchewan,38
1996,6,Saskatchewan,38.7
1996,6,Saskatchewan,36.4
1996,6,"Regina, Saskatchewan",32.5
1996,6,"Regina, Saskatchewan",33
1996,6,"Regina, Saskatchewan",31.7
1996,6,"Saskatoon, Saskatchewan",42.8
1996,6,"Saskatoon, Saskatchewan",44.1
1996,6,"Saskatoon, Saskatchewan",39.7
1996,6,Alberta,38.7
1996,6,Alberta,39.3
1996,6,Alberta,38.4
1996,6,"Calgary, Alberta",34.5
1996,6,"Calgary, Alberta",34.5
1996,6,"Calgary, Alberta",35.5
1996,6,"Edmonton, Alberta",45.9
1996,6,"Edmonton, Alberta",48
1996,6,"Edmonton, Alberta",42.8
1996,6,British Columbia,84.8
1996,6,British Columbia,85.5
1996,6,British Columbia,86.2
1996,6,"Vancouver, British Columbia",83.3
1996,6,"Vancouver, British Columbia",82.2
1996,6,"Vancouver, British Columbia",89.4
1996,6,"Victoria, British Columbia",100.1
1996,6,"Victoria, British Columbia",127.8
1996,6,"Victoria, British Columbia",66.5
1996,7,Canada,55
1996,7,Canada,50.6
1996,7,Canada,66.3
1996,7,Atlantic Region,62.8
1996,7,Atlantic Region,64
1996,7,Atlantic Region,58
1996,7,Newfoundland and Labrador,49.4
1996,7,Newfoundland and Labrador,50.7
1996,7,Newfoundland and Labrador,46.2
1996,7,"St. John's, Newfoundland and Labrador",49.4
1996,7,"St. John's, Newfoundland and Labrador",50.7
1996,7,"St. John's, Newfoundland and Labrador",46.2
1996,7,Prince Edward Island,82.7
1996,7,Prince Edward Island,87.9
1996,7,Prince Edward Island,61.2
1996,7,"Charlottetown, Prince Edward Island",82.7
1996,7,"Charlottetown, Prince Edward Island",87.9
1996,7,"Charlottetown, Prince Edward Island",61.2
1996,7,Nova Scotia,62.1
1996,7,Nova Scotia,60.7
1996,7,Nova Scotia,65.6
1996,7,"Halifax, Nova Scotia",62.1
1996,7,"Halifax, Nova Scotia",60.7
1996,7,"Halifax, Nova Scotia",65.6
1996,7,New Brunswick,82.1
1996,7,New Brunswick,83.3
1996,7,New Brunswick,80.4
1996,7,"Saint John, Fredericton, and Moncton, New Brunswick",82.1
1996,7,"Saint John, Fredericton, and Moncton, New Brunswick",83.3
1996,7,"Saint John, Fredericton, and Moncton, New Brunswick",80.4
1996,7,Quebec,54.7
1996,7,Quebec,55.7
1996,7,Quebec,52.6
1996,7,"Québec, Quebec",55.4
1996,7,"Québec, Quebec",61.4
1996,7,"Québec, Quebec",43.8
1996,7,"Montréal, Quebec",54.7
1996,7,"Montréal, Quebec",54.7
1996,7,"Montréal, Quebec",55.4
1996,7,Ontario,52.7
1996,7,Ontario,43.9
1996,7,Ontario,77.5
1996,7,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",53.1
1996,7,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",48.9
1996,7,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",77.8
1996,7,"Toronto, Ontario",50
1996,7,"Toronto, Ontario",39.5
1996,7,"Toronto, Ontario",77.2
1996,7,"Hamilton, Ontario",53.7
1996,7,"Hamilton, Ontario",45.8
1996,7,"Hamilton, Ontario",74.5
1996,7,"St. Catharines-Niagara, Ontario",52.9
1996,7,"St. Catharines-Niagara, Ontario",47.2
1996,7,"St. Catharines-Niagara, Ontario",70.6
1996,7,"Kitchener-Cambridge-Waterloo, Ontario",59.7
1996,7,"Kitchener-Cambridge-Waterloo, Ontario",52.2
1996,7,"Kitchener-Cambridge-Waterloo, Ontario",83.3
1996,7,"London, Ontario",60.3
1996,7,"London, Ontario",53.6
1996,7,"London, Ontario",90.4
1996,7,"Windsor, Ontario",87.7
1996,7,"Windsor, Ontario",88.8
1996,7,"Windsor, Ontario",85.3
1996,7,"Greater Sudbury, Ontario",86.2
1996,7,"Greater Sudbury, Ontario",88.1
1996,7,"Greater Sudbury, Ontario",80.2
1996,7,Prairie Region,38.9
1996,7,Prairie Region,39.8
1996,7,Prairie Region,38
1996,7,Manitoba,42.6
1996,7,Manitoba,45.7
1996,7,Manitoba,35.1
1996,7,"Winnipeg, Manitoba",42.6
1996,7,"Winnipeg, Manitoba",45.7
1996,7,"Winnipeg, Manitoba",35.1
1996,7,Saskatchewan,38.1
1996,7,Saskatchewan,38.8
1996,7,Saskatchewan,36.4
1996,7,"Regina, Saskatchewan",32.6
1996,7,"Regina, Saskatchewan",33.1
1996,7,"Regina, Saskatchewan",31.7
1996,7,"Saskatoon, Saskatchewan",42.8
1996,7,"Saskatoon, Saskatchewan",44.1
1996,7,"Saskatoon, Saskatchewan",39.7
1996,7,Alberta,38.8
1996,7,Alberta,39.3
1996,7,Alberta,38.4
1996,7,"Calgary, Alberta",34.6
1996,7,"Calgary, Alberta",34.6
1996,7,"Calgary, Alberta",35.5
